Timestamp,Speed_kmh,Accel_ms2,Raw_RPM,Filtered_RPM,Brake_State,Control_Mode
2026-06-12 17:06:07.093,0.00,0.00,0.00,0.00,0,0
2026-06-12 17:06:07.143,0.00,0.00,0.00,0.00,0,2
2026-06-12 17:06:07.193,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:07.244,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:07.294,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:07.345,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:07.395,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:07.445,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:07.496,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:07.546,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:07.597,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:07.647,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:07.697,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:07.748,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:07.798,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:07.849,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:07.899,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:07.949,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:08.000,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:08.050,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:08.101,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:08.151,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:08.202,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:08.252,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:08.302,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:08.353,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:08.403,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:08.453,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:08.504,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:08.554,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:08.605,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:08.655,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:08.705,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:08.756,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:08.806,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:08.857,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:08.907,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:08.957,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:09.008,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:09.058,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:09.109,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:09.159,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:09.209,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:09.260,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:09.310,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:09.361,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:09.412,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:09.462,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:09.512,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:09.562,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:09.613,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:09.663,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:09.713,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:09.764,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:09.814,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:09.865,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:09.915,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:09.965,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:10.018,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:10.066,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:10.117,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:10.167,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:10.217,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:10.268,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:10.318,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:10.369,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:10.419,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:10.469,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:10.520,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:10.570,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:10.621,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:10.671,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:10.722,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:10.772,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:10.822,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:10.873,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:10.923,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:10.973,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:11.024,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:11.074,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:11.125,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:11.175,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:11.227,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:11.276,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:11.326,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:11.377,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:11.427,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:11.477,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:11.528,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:11.578,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:11.629,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:11.679,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:11.730,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:11.780,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:11.830,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:11.881,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:11.931,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:11.982,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:12.032,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:12.082,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:12.133,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:12.183,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:12.233,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:12.284,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:12.334,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:12.385,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:12.435,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:12.485,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:12.536,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:12.586,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:12.637,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:12.687,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:12.737,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:12.788,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:12.838,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:12.889,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:12.939,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:12.990,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:13.040,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:13.090,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:13.141,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:13.192,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:13.242,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:13.292,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:13.342,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:13.393,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:13.443,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:13.493,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:13.544,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:13.594,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:13.645,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:13.695,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:13.745,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:13.796,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:13.846,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:13.897,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:13.947,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:13.997,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:14.048,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:14.098,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:14.149,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:14.199,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:14.249,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:14.300,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:14.350,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:14.401,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:14.452,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:14.502,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:14.552,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:14.603,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:14.653,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:14.703,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:14.753,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:14.804,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:14.854,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:14.905,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:14.955,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:15.005,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:15.056,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:15.106,0.00,0.00,0.00,0.00,2,0
2026-06-12 17:06:15.156,0.00,0.00,0.00,0.00,2,0
