Timestamp,Speed_kmh,Accel_ms2,Raw_RPM,Filtered_RPM,Brake_State,Control_Mode
2026-06-11 20:04:13.782,0.00,0.00,0.00,0.00,0,0
2026-06-11 20:04:13.832,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:13.882,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:13.933,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:13.983,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:14.033,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:14.084,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:14.134,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:14.185,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:14.236,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:14.288,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:14.336,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:14.386,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:14.436,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:14.487,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:14.537,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:14.588,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:14.638,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:14.688,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:14.739,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:14.789,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:14.840,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:14.890,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:14.940,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:14.991,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:15.041,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:15.092,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:15.142,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:15.192,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:15.243,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:15.293,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:15.343,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:15.394,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:15.445,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:15.495,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:15.545,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:15.596,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:15.646,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:15.696,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:15.746,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:15.797,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:15.847,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:15.898,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:15.948,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:15.998,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:16.049,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:16.099,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:16.149,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:16.200,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:16.250,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:16.302,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:16.351,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:16.401,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:16.452,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:16.502,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:16.553,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:16.603,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:16.653,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:16.704,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:16.754,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:16.805,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:16.855,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:16.905,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:16.956,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:17.008,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:17.056,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:17.107,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:17.157,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:17.208,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:17.258,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:17.308,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:17.359,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:17.409,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:17.459,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:17.510,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:17.560,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:17.611,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:17.661,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:17.711,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:17.762,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:17.812,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:17.863,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:17.913,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:17.963,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:18.014,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:18.064,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:18.114,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:18.166,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:18.215,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:18.266,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:18.316,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:18.366,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:18.417,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:18.467,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:18.517,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:18.568,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:18.618,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:18.669,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:18.719,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:18.769,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:18.820,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:18.870,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:18.921,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:18.971,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:19.021,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:19.072,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:19.122,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:19.172,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:19.223,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:19.273,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:19.324,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:19.374,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:19.424,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:19.475,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:19.525,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:19.575,0.00,0.00,0.00,0.00,2,0
2026-06-11 20:04:19.626,0.00,0.00,0.00,0.00,2,0
