Timestamp,Speed_kmh,Accel_ms2,Raw_RPM,Filtered_RPM,Brake_State,Control_Mode
2026-06-13 14:22:10.628,0.00,0.00,0.00,0.00,0,0
2026-06-13 14:22:10.678,0.00,0.00,0.00,0.00,0,2
2026-06-13 14:22:10.729,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:10.779,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:10.830,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:10.880,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:10.930,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:10.981,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:11.031,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:11.082,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:11.132,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:11.182,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:11.233,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:11.283,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:11.334,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:11.384,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:11.434,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:11.485,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:11.535,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:11.586,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:11.636,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:11.687,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:11.738,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:11.788,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:11.838,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:11.888,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:11.939,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:11.993,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:12.040,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:12.090,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:12.140,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:12.190,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:12.241,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:12.291,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:12.342,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:12.392,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:12.442,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:12.493,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:12.543,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:12.594,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:12.644,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:12.695,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:12.745,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:12.795,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:12.846,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:12.896,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:12.947,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:12.997,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:13.047,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:13.098,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:13.148,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:13.199,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:13.249,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:13.300,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:13.350,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:13.400,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:13.451,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:13.501,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:13.551,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:13.602,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:13.652,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:13.703,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:13.753,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:13.803,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:13.854,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:13.904,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:13.955,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:14.005,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:14.055,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:14.106,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:14.156,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:14.207,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:14.257,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:14.307,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:22:14.358,0.00,0.00,0.00,0.00,2,0
