Timestamp,Speed_kmh,Accel_ms2,Raw_RPM,Filtered_RPM,Brake_State,Control_Mode
2026-06-13 14:13:03.404,0.00,0.00,0.00,0.00,0,0
2026-06-13 14:13:03.455,0.00,0.00,0.00,0.00,0,2
2026-06-13 14:13:03.505,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:03.555,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:03.606,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:03.656,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:03.706,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:03.757,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:03.807,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:03.858,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:03.908,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:03.958,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:04.009,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:04.059,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:04.110,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:04.160,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:04.210,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:04.261,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:04.311,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:04.361,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:04.412,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:04.462,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:04.513,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:04.563,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:04.613,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:04.664,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:04.714,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:04.765,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:04.815,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:04.865,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:04.916,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:04.966,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:05.016,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:05.067,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:05.117,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:05.168,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:05.218,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:05.268,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:05.319,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:05.369,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:05.420,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:05.470,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:05.520,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:05.571,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:05.621,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:05.671,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:05.722,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:05.772,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:05.823,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:05.873,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:05.923,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:05.974,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:06.024,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:06.075,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:06.125,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:06.175,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:06.226,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:06.276,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:06.326,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:06.377,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:06.427,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:06.478,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:06.528,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:06.578,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:06.629,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:06.679,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:06.729,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:06.780,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:06.830,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:06.881,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:06.931,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:06.981,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:07.032,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:07.082,0.00,0.00,0.00,0.00,2,0
2026-06-13 14:13:07.133,0.00,0.00,0.00,0.00,2,0
