Timestamp,Speed_kmh,Accel_ms2,Raw_RPM,Filtered_RPM,Brake_State,Control_Mode
2026-06-12 18:07:29.965,0.00,0.00,0.00,0.00,0,0
2026-06-12 18:07:30.015,0.00,0.00,0.00,0.00,0,2
2026-06-12 18:07:30.066,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:30.116,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:30.167,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:30.217,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:30.268,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:30.318,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:30.368,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:30.419,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:30.469,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:30.519,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:30.570,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:30.620,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:30.671,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:30.721,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:30.772,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:30.822,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:30.872,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:30.923,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:30.973,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:31.024,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:31.074,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:31.124,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:31.175,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:31.225,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:31.276,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:31.326,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:31.376,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:31.427,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:31.477,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:31.528,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:31.578,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:31.629,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:31.679,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:31.729,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:31.779,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:31.830,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:31.880,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:31.931,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:31.981,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:32.031,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:32.082,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:32.132,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:32.183,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:32.233,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:32.284,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:32.334,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:32.384,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:32.435,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:32.485,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:32.535,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:32.586,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:32.636,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:32.687,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:32.737,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:32.787,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:32.838,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:32.888,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:32.939,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:32.989,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:33.039,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:07:33.090,0.00,0.00,0.00,0.00,2,0
