Timestamp,Speed_kmh,Accel_ms2,Raw_RPM,Filtered_RPM,Brake_State,Control_Mode
2026-06-12 18:06:45.273,0.00,0.00,0.00,0.00,0,0
2026-06-12 18:06:45.322,0.00,0.00,0.00,0.00,0,2
2026-06-12 18:06:45.375,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:45.423,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:45.473,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:45.524,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:45.574,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:45.624,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:45.675,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:45.725,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:45.776,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:45.826,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:45.877,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:45.927,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:45.977,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:46.028,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:46.078,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:46.129,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:46.179,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:46.231,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:46.280,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:46.330,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:46.380,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:46.431,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:46.481,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:46.532,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:46.583,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:46.632,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:46.683,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:46.733,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:46.784,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:46.834,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:46.884,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:46.935,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:46.985,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:47.036,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:47.086,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:47.136,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:47.187,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:47.238,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:47.288,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:47.338,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:47.389,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:47.440,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:47.489,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:47.540,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:47.592,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:47.643,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:47.691,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:47.741,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:47.792,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:47.842,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:47.892,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:47.943,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:47.993,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:48.044,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:48.094,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:48.145,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:48.195,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:48.245,0.00,0.00,0.00,0.00,2,0
2026-06-12 18:06:48.296,0.00,0.00,0.00,0.00,2,0
